,Address Building,Address Street Name,Address City,Address State,Address ZIP,Address Borough,Latitude,Longitude
289,902,SOUNDVIEW AVE,BRONX,NY,10473,Bronx,40.82310197537575,-73.86791498662129
290,3001,WESTCHESTER AVE,BRONX,NY,10461,Bronx,40.84715402664415,-73.83212046046974
291,2001,WESTCHESTER AVE,BRONX,NY,10462,Bronx,40.833615288091906,-73.85727345331796
292,475,CASTLE HILL AVE,BRONX,NY,10473,Bronx,40.81623679974535,-73.84739732121676
293,918,FREEMAN ST,BRONX,NY,10459,Bronx,40.83013167429447,-73.8921151543103
294,942,E GUN HILL RD,BRONX,NY,10469,Bronx,40.875192184099106,-73.85958881886827
295,854,INTERVALE AVE,BRONX,NY,10459,Bronx,40.817720377074295,-73.89544101803622
296,333,E 138TH ST,BRONX,NY,10454,Bronx,40.8099730401434,-73.9249304781824
297,6665,BROADWAY,BRONX,NY,10471,Bronx,40.91047305345352,-73.89662284466968
298,3224,YATES AVE,BRONX,NY,10469,Bronx,40.871906024221765,-73.85454451282752
299,,EAST  208 STREET,BRONX,NY,10467,Bronx,40.8370495,-73.86542949999999
300,1501,WHITE PLAINS RD,BRONX,NY,10462,Bronx,40.838192921496216,-73.86362418092482
301,32,E 170TH ST,BRONX,NY,10452,Bronx,40.83998663055759,-73.91707943709919
302,4643,3RD AVE,BRONX,NY,10458,Bronx,40.85712769291717,-73.89111339554997
303,2179,WESTCHESTER AVE,BRONX,NY,10462,Bronx,40.83414424069267,-73.85229621467553
304,575,E 161ST ST,BRONX,NY,10456,Bronx,40.822287973612355,-73.90882753521768
305,332,SAINT ANNS AVE,BRONX,NY,10454,Bronx,40.80912148179186,-73.91596915796643
306,2130,VALENTINE AVE,BRONX,NY,10457,Bronx,40.85354800913581,-73.89953807884065
307,1605,INWOOD AVE,BRONX,NY,10452,Bronx,40.84557357111933,-73.91530867195758
308,2444,E TREMONT AVE,BRONX,NY,10461,Bronx,40.842630351615036,-73.85187258356906
309,1113,GRANT AVE,BRONX,NY,10456,Bronx,40.83143625432675,-73.91625174310951
310,1186,E 180TH ST,BRONX,NY,10460,Bronx,40.84097592136056,-73.87312355502215
311,2178,CROTONA AVE,BRONX,NY,10457,Bronx,40.850401266958,-73.88629890304694
312,543,SOUTHERN BLVD,BRONX,NY,10455,Bronx,40.81229569093593,-73.9036102669666
313,237,W 238TH ST,BRONX,NY,10463,Bronx,40.8850139026585,-73.90033678837214
314,1516,METROPOLITAN AVE,BRONX,NY,10462,Bronx,40.83941093152901,-73.85853315236876
315,2374,JEROME AVE,BRONX,NY,10468,Bronx,40.860950122985685,-73.90232866353077
316,200,E 165TH ST,BRONX,NY,10456,Bronx,40.83027708084886,-73.91882602478364
317,202,W FORDHAM RD,BRONX,NY,10468,Bronx,40.86258617418319,-73.90931096421318
318,730,LYDIG AVE,BRONX,NY,10462,Bronx,40.854464047672835,-73.86638869828985
319,768,MELROSE AVE,BRONX,NY,10451,Bronx,40.82179871347109,-73.91510046862959
320,674,CASTLE HILL AVE,BRONX,NY,10473,Bronx,40.820610450358174,-73.84838809088768
321,1227,WEBSTER AVE,BRONX,NY,10456,Bronx,40.83255372477263,-73.90947837745506
322,4008,BRONXWOOD AVE,BRONX,NY,10466,Bronx,40.886968408687416,-73.85415351299126
323,2465,GRAND CONCOURSE,BRONX,NY,10468,Bronx,40.86169254858265,-73.8975627097188
324,24,W BURNSIDE AVE,BRONX,NY,10453,Bronx,40.853807839224416,-73.9083252503558
325,3519,WHITE PLAINS RD,BRONX,NY,10467,Bronx,40.87786240959102,-73.86621511443579
326,201,E 163RD ST,BRONX,NY,10451,Bronx,40.8280657081234,-73.92006811697097
327,21B,KNOLLS CRES,BRONX,NY,10463,Bronx,40.87870922603529,-73.91757718194923
328,1060,SHERMAN AVE,BRONX,NY,10456,Bronx,40.83064957551639,-73.91771621505035
329,721,BURKE AVE,BRONX,NY,10467,Bronx,40.871428598708924,-73.86600388233849
330,1705,DR MARTIN L KING JR BLVD,BRONX,NY,10453,Bronx,40.84929672594085,-73.91714373657247
331,2573,WEBSTER AVE,BRONX,NY,10458,Bronx,40.86230093429804,-73.89056263697654
332,2956,MIDDLETOWN RD,BRONX,NY,10461,Bronx,40.84375984455614,-73.83094355142023
333,694,E 141ST ST,BRONX,NY,10454,Bronx,40.807291048609116,-73.91267708123826
334,302,W 231ST ST,BRONX,NY,10463,Bronx,40.8809119323986,-73.90858802732785
335,374,WILLIS AVE,BRONX,NY,10454,Bronx,40.812165947601756,-73.92064354245714
336,16B,E GUN HILL RD,BRONX,NY,10467,Bronx,40.8824456014318,-73.8808376541381
337,1930,BARTOW AVE,BRONX,NY,10469,Bronx,40.8680876645369,-73.833857321179
338,5582,BROADWAY,BRONX,NY,10463,Bronx,40.87906707848331,-73.90467425484701
339,1888,WESTCHESTER AVE,BRONX,NY,10472,Bronx,40.8329183434382,-73.86195825360423
340,70,E 183RD ST,BRONX,NY,10453,Bronx,40.85824664154588,-73.90238685930852
341,120,E MOUNT EDEN AVE,BRONX,NY,10452,Bronx,40.843441641229774,-73.91257902813967
342,2196,WHITE PLAINS RD,BRONX,NY,10462,Bronx,40.85624952264649,-73.86761780210897
343,1269,CASTLE HILL AVE,BRONX,NY,10462,Bronx,40.83361071855593,-73.85148070300376
344,182B,E 166TH ST,BRONX,NY,10456,Bronx,40.8315972999848,-73.91884248201933
345,523,VAN NEST AVE,BRONX,NY,10460,Bronx,40.84124965139115,-73.86999321090687
346,214B,E 180TH ST,BRONX,NY,10457,Bronx,40.85323171666046,-73.90197129189227
347,3047,3RD AVE,BRONX,NY,10451,Bronx,40.820246381386625,-73.91299970031673
348,1683,E 172ND ST,BRONX,NY,10472,Bronx,40.83219710487499,-73.87201645941444
349,732,COURTLANDT AVE,BRONX,NY,10451,Bronx,40.820823418554376,-73.91761636205898
350,5993,BROADWAY,BRONX,NY,10471,Bronx,40.89006756919591,-73.89799278096669
351,1055,UNIVERSITY AVE,BRONX,NY,10452,Bronx,40.834676108713424,-73.93026902903412
352,1945,BARTOW AVE,BRONX,NY,10469,Bronx,40.86818064539566,-73.83362207619925
353,900,SOUTHERN BLVD,BRONX,NY,10459,Bronx,40.81954051764928,-73.89287658874127
354,3083,MIDDLETOWN RD,BRONX,NY,10461,Bronx,40.844811325335826,-73.82740969860271
355,1203,WHITE PLAINS RD,BRONX,NY,10472,Bronx,40.830834888402975,-73.86177828520945
356,837,HOME ST,BRONX,NY,10459,Bronx,40.8278320935903,-73.89870969365728
357,279,E 173RD ST,BRONX,NY,10457,Bronx,40.843667905033875,-73.90708869622112
358,1197,WALTON AVE,BRONX,NY,10452,Bronx,40.83413698818901,-73.92002829941337
359,541,W 235TH ST,BRONX,NY,10463,Bronx,40.885517984273655,-73.9091748028281
360,1591,WATSON AVE,BRONX,NY,10472,Bronx,40.82647796911452,-73.87530111922433
361,16,E 183RD ST,BRONX,NY,10453,Bronx,40.85858231036978,-73.90335520097064
362,5565,BROADWAY,BRONX,NY,10463,Bronx,40.87860626002336,-73.90502568132682
363,2355,GRAND CONCOURSE,BRONX,NY,10468,Bronx,40.85894368412068,-73.89906719906566
364,1894,LAFAYETTE AVE,BRONX,NY,10473,Bronx,40.821927476655816,-73.85885213949086
365,2333,WESTCHESTER AVE,BRONX,NY,10462,Bronx,40.83602925077321,-73.84760850471262
366,240,E 204TH ST,BRONX,NY,10458,Bronx,40.87421531979899,-73.88457316959692
367,105,E BURNSIDE AVE,BRONX,NY,10453,Bronx,40.85308912622832,-73.90541997817148
368,281,BRUCKNER BLVD,BRONX,NY,10454,Bronx,40.804951635646226,-73.91148814404184
369,2055,BARTOW AVE,BRONX,NY,10475,Bronx,40.869484971956005,-73.82840504443188
370,4293,KATONAH AVE,BRONX,NY,10470,Bronx,40.898426937096495,-73.86736017126903
371,660,E TREMONT AVE,BRONX,NY,10457,Bronx,40.84581757061248,-73.89197405494565
372,131,EINSTEIN LOOP,BRONX,NY,10475,Bronx,40.864378276542794,-73.82194670275997
373,537,E 138TH ST,BRONX,NY,10454,Bronx,40.80720738650437,-73.91836650453337
374,1735,GLEASON AVE,BRONX,NY,10472,Bronx,40.829525871086496,-73.86901518509103
375,2334,WASHINGTON AVE,BRONX,NY,10458,Bronx,40.85613801007929,-73.89234408899046
376,151,W 228TH ST,BRONX,NY,10463,Bronx,40.877333309866,-73.90916428689549
377,900,ALLERTON AVE,BRONX,NY,10469,Bronx,40.865538538806604,-73.86140968801823
378,2592,3RD AVE,BRONX,NY,10454,Bronx,40.81177690878807,-73.9258351835973
379,1095,E 165TH ST,BRONX,NY,10459,Bronx,40.825142255389935,-73.8897168277275
380,866,UNION AVE,BRONX,NY,10459,Bronx,40.82068279955547,-73.9027057088304
381,1976,ARTHUR AVE,BRONX,NY,10457,Bronx,40.84680124857589,-73.89312545544374
382,2748,E TREMONT AVE,BRONX,NY,10461,Bronx,40.84215677820328,-73.84448990089506
383,3060,EASTCHESTER RD,BRONX,NY,10469,Bronx,40.870700126734754,-73.84331673866357
384,1951,SOUTHERN BLVD,BRONX,NY,10460,Bronx,40.842539836117886,-73.88570515700712
385,1737,BOSTON RD,BRONX,NY,10460,Bronx,40.83719000756378,-73.8881103581179
386,1712,MARTIN L KING JR BLVD,BRONX,NY,10453,Bronx,40.84861940914957,-73.918019292009
387,1448,METROPOLITAN AVE,BRONX,NY,10462,Bronx,40.83661141749875,-73.86086643231587
388,2255,GRAND CONCOURSE,BRONX,NY,10453,Bronx,40.85644454765101,-73.90054950106486
389,1500,CASTLE HILL AVE,BRONX,NY,10462,Bronx,40.83644969748022,-73.85221520537357
390,1360,BRUCKNER BLVD,BRONX,NY,10459,Bronx,40.82244573182133,-73.8856565692414
391,673,ALLERTON AVE,BRONX,NY,10467,Bronx,40.86541751424645,-73.86821778946806
392,234,E 181ST ST,BRONX,NY,10457,Bronx,40.854347637527646,-73.90059962913513
393,1859,ARCHER ST,BRONX,NY,10460,Bronx,40.83776596475442,-73.86465863852777
394,469,BROOK AVE,BRONX,NY,10455,Bronx,40.813068448199296,-73.91604365128194
395,574,E FORDHAM RD,BRONX,NY,10458,Bronx,40.858733650009654,-73.88575324380695
396,98,E 167TH ST,BRONX,NY,10452,Bronx,40.8351357561547,-73.91958621787052
397,269,E 188TH ST,BRONX,NY,10458,Bronx,40.8609006689906,-73.89599132625094
398,901,E GUN HILL RD,BRONX,NY,10469,Bronx,40.875426312087875,-73.86027174308926
399,1481,WESTCHESTER AVE,BRONX,NY,10472,Bronx,40.82845185911532,-73.8809090576628
400,1720,EASTCHESTER RD,BRONX,NY,10461,Bronx,40.847004248827645,-73.8447207350228
401,306,E 149TH ST,BRONX,NY,10451,Bronx,40.81697233037951,-73.92119056836681
402,4027A,LACONIA AVE,BRONX,NY,10466,Bronx,40.88579430996336,-73.84825390174389
403,1305,ALLERTON AVE,BRONX,NY,10469,Bronx,40.865322454283046,-73.84888631456022
404,41,RICHMAN PLZ,BRONX,NY,10453,Bronx,40.85207254536464,-73.92241773919228
405,1000,HOE AVE,BRONX,NY,10459,Bronx,40.82343846655879,-73.89043144098281
406,716,MORRIS PARK AVE,BRONX,NY,10462,Bronx,40.84534236053552,-73.86550705013221
407,434,W 238TH ST,BRONX,NY,10463,Bronx,40.88714175996977,-73.90443844671962
408,1422,WILLIAMSBRIDGE RD,BRONX,NY,10461,Bronx,40.842670110815554,-73.84454291377614
409,751,FOREST AVE,BRONX,NY,10456,Bronx,40.818399304414996,-73.90615211294988
410,195,W BURNSIDE AVE,BRONX,NY,10453,Bronx,40.85432122511507,-73.91568793403863
411,3161,BAINBRIDGE AVE,BRONX,NY,10467,Bronx,40.87508841585376,-73.87948039360612
412,4135,LACONIA AVE,BRONX,NY,10466,Bronx,40.887993744168945,-73.84688540183625
413,1133,MORRIS AVE,BRONX,NY,10456,Bronx,40.831424504413,-73.91519659332013
414,2238,MORRIS AVE,BRONX,NY,10453,Bronx,40.85705833366676,-73.90256212193948
415,2001,SOUTHERN BLVD,BRONX,NY,10460,Bronx,40.84388448342428,-73.88544262031108
416,109,E 161ST ST,BRONX,NY,10451,Bronx,40.82730547835747,-73.92421715990497
417,1520,WATSON AVE,BRONX,NY,10472,Bronx,40.82603941921793,-73.87843827400462
418,1615,MLK JR BLVD,BRONX,NY,10453,Bronx,40.84731701778251,-73.91993293617895
419,652,E 233RD ST,BRONX,NY,10466,Bronx,40.89391578952368,-73.85903565742001
420,888,GRAND CONCOURSE,BRONX,NY,10451,Bronx,40.82651680596644,-73.92280164041033
421,88,W 181ST ST,BRONX,NY,10453,Bronx,40.85687394157564,-73.90866444534632
422,3101,WESTCHESTER AVE,BRONX,NY,10461,Bronx,40.8493611579907,-73.83050641219809
423,3608,WHITE PLAINS RD,BRONX,NY,10467,Bronx,40.879395562055464,-73.86524289125101
424,2937,WESTCHESTER AVE,BRONX,NY,10461,Bronx,40.846373250139514,-73.83313084697069
425,2031,WEBSTER AVE,BRONX,NY,10457,Bronx,40.85090990628505,-73.89903239955997
426,87,W FORDHAM RD,BRONX,NY,10468,Bronx,40.86275245390754,-73.90448795400663
427,3812,DYRE AVE,BRONX,NY,10466,Bronx,40.88813667392057,-73.83128278201279
428,1393,WEBSTER AVE,BRONX,NY,10456,Bronx,40.83616141515778,-73.90745333508228
429,379,BEDFORD PARK BLVD,BRONX,NY,10458,Bronx,40.86777847079509,-73.88403839391587
430,123,EINSTEIN LOOP,BRONX,NY,10475,Bronx,40.86462777554223,-73.82177249614931
431,70,E 183RD ST,BRONX,NY,10453,Bronx,40.85824664154588,-73.90238685930852
432,253,E 188TH ST,BRONX,NY,10458,Bronx,40.8609585257196,-73.89623345302404
433,751,E GUN HILL RD,BRONX,NY,10467,Bronx,40.87660269638953,-73.86395401105081
434,685,ALLERTON AVE,BRONX,NY,10467,Bronx,40.86542537624482,-73.86789238542917
435,1737,DR MARTIN L KING JR BLVD,BRONX,NY,10453,Bronx,40.84986704242126,-73.91633697499526
436,925,SOUNDVIEW AVE,BRONX,NY,10473,Bronx,40.823536206038,-73.8684091264295
437,1382,CROTONA AVE,BRONX,NY,10456,Bronx,40.83300527919802,-73.89802606285322
438,823,FREEMAN ST,BRONX,NY,10459,Bronx,40.830399575295054,-73.89693515908294
439,301,E 194TH ST,BRONX,NY,10458,Bronx,40.864563922592765,-73.89200144920503
440,2465A,GRAND CONCOURSE,BRONX,NY,10468,Bronx,40.86169254858265,-73.8975627097188
441,1296,WALTON AVE,BRONX,NY,10452,Bronx,40.83740974570525,-73.91763557594734
442,323,E GUN HILL RD,BRONX,NY,10467,Bronx,40.87891384109099,-73.8737129159977
443,1240,CASTLE HILL AVE,BRONX,NY,10462,Bronx,40.83303682778169,-73.85129045964797
444,944,ALDUS ST,BRONX,NY,10459,Bronx,40.823088082941496,-73.89142562749707
445,1425,MACOMBS RD,BRONX,NY,10452,Bronx,40.84139785017215,-73.91769207830235
446,745,ASTOR AVE,BRONX,NY,10467,Bronx,40.85959874750137,-73.86583611608967
447,980,BRONX PARK S,BRONX,NY,10460,Bronx,40.844882035988505,-73.87858817070433
448,2166,WESTCHESTER AVE,BRONX,NY,10462,Bronx,40.834108763017014,-73.85245529740651
449,620,CASTLE HILL AVE,BRONX,NY,10473,Bronx,40.819416128912536,-73.84810900340695
450,383,E 138TH ST,BRONX,NY,10454,Bronx,40.80931877208443,-73.92337428171447
451,3643,BRUCKNER BLVD,BRONX,NY,10461,Bronx,40.851513687154686,-73.82726217923546
452,1224,MORRIS AVE,BRONX,NY,10456,Bronx,40.83392931301915,-73.91369370957871
453,11,E 171ST ST,BRONX,NY,10452,Bronx,40.84124612556218,-73.91662610334609
454,502,SOUTHERN BLVD,BRONX,NY,10455,Bronx,40.81139949133772,-73.90520828572929
455,62B,METROPOLITAN OVAL,BRONX,NY,10462,Bronx,40.8377601278506,-73.85977262481487
456,436,BROOK AVE,BRONX,NY,10454,Bronx,40.8121877445266,-73.91652884166315
457,1398,JEROME AVE,BRONX,NY,10452,Bronx,40.84012708679303,-73.91774424722352
458,4577,MATILDA AVE,BRONX,NY,10470,Bronx,40.9022311293722,-73.85377636476508
459,1971,GRAND AVE,BRONX,NY,10453,Bronx,40.852160203644424,-73.91078913475253
460,1158,GERARD AVE,BRONX,NY,10452,Bronx,40.83431875950591,-73.92092790077417
461,1740,JEROME AVE,BRONX,NY,10453,Bronx,40.847413204604365,-73.91254127858166
462,1185,BRONX RIVER AVE,BRONX,NY,10472,Bronx,40.82771584534818,-73.88317234930764
463,281,E 170TH ST,BRONX,NY,10456,Bronx,40.837726000466226,-73.91106869240274
464,1865,BRUCKNER BLVD,BRONX,NY,10472,Bronx,40.82601253541295,-73.86187502136254
465,3600,BRONXWOOD AVE,BRONX,NY,10469,Bronx,40.87782114551247,-73.85921442456079
466,169,E GUN HILL RD,BRONX,NY,10467,Bronx,40.88094698798134,-73.87819684625664
467,531,E TREMONT AVE,BRONX,NY,10457,Bronx,40.84664472781714,-73.89604976063352
468,950,LONGWOOD AVE,BRONX,NY,10459,Bronx,40.817613246348294,-73.89841454397188
469,100,W 168TH ST,BRONX,NY,10452,Bronx,40.83827341544015,-73.9243130846888
470,3598,JEROME AVE,BRONX,NY,10467,Bronx,40.88537526726343,-73.87923752128341
471,4008,BRONXWOOD AVE,BRONX,NY,10466,Bronx,40.886968408687416,-73.85415351299126
472,4402,WHITE PLAINS RD,BRONX,NY,10470,Bronx,40.89869910317479,-73.85407713133128
473,3355,E TREMONT AVE,BRONX,NY,10461,Bronx,40.83455181363535,-73.82940942170316
474,789,E 163RD ST,BRONX,NY,10456,Bronx,40.82262608260267,-73.90273177234269
475,207,MOUNT HOPE PL,BRONX,NY,10457,Bronx,40.84833001092707,-73.90566891627729
476,3150,WEBSTER AVE,BRONX,NY,10467,Bronx,40.872117487610666,-73.87579044039006
477,1390,BOSTON RD,BRONX,NY,10456,Bronx,40.8328348864233,-73.89777698183416
478,625,E 137TH ST,BRONX,NY,10454,Bronx,40.80539707475905,-73.91622309921216
479,1965,WEBSTER AVE,BRONX,NY,10457,Bronx,40.849461500276206,-73.89994908128637
480,3846,BRONXWOOD AVE,BRONX,NY,10469,Bronx,40.88325742074589,-73.85620853521122
481,1601,MLK JR BLVD,BRONX,NY,10453,Bronx,40.84697704200724,-73.92046466543435
482,2403,WESTCHESTER AVE,BRONX,NY,10461,Bronx,40.83724322212685,-73.84614932340835
483,358A,BEDFORD PARK BLVD,BRONX,NY,10458,Bronx,40.868385569982784,-73.88455797980147
484,255,E TREMONT AVE,BRONX,NY,10457,Bronx,40.848797805906024,-73.90379231616815
485,3418A,BOSTON RD,BRONX,NY,10469,Bronx,40.875808651640725,-73.84999790417012
486,1570,WEBSTER AVE,BRONX,NY,10457,Bronx,40.840106467978245,-73.90518545213133
487,397,E 167TH ST,BRONX,NY,10456,Bronx,40.83078427381257,-73.9106190507691
488,1168,COLGATE AVE,BRONX,NY,10472,Bronx,40.827374042569055,-73.88174205929815
489,1001,FREEMAN ST,BRONX,NY,10459,Bronx,40.82932313878547,-73.88757795401901
490,2214,BARTOW AVE,BRONX,NY,10475,Bronx,40.86899975223287,-73.82334080633093
491,16,E 213TH ST,BRONX,NY,10467,Bronx,40.88493828602165,-73.87868860890869
492,3431B,BAYCHESTER AVE,BRONX,NY,10469,Bronx,40.88019513753422,-73.83815207984438
493,452,W 238TH ST,BRONX,NY,10463,Bronx,40.88726297095606,-73.90497714781706
494,6571,BROADWAY,BRONX,NY,10471,Bronx,40.90762402500393,-73.89656215743337
495,3571,E TREMONT AVE,BRONX,NY,10465,Bronx,40.829596780904126,-73.8251979635821
496,1001,E 167TH ST,BRONX,NY,10459,Bronx,40.82681950641054,-73.8899561408463
497,2290,TILLOTSON AVE,BRONX,NY,10475,Bronx,40.88274147227762,-73.82631311335908
498,11,W FORDHAM RD,BRONX,NY,10468,Bronx,40.86279398488041,-73.90164989769156
499,2430,E TREMONT AVE,BRONX,NY,10461,Bronx,40.84258689529061,-73.85223048486058
500,1772,RANDALL AVE,BRONX,NY,10473,Bronx,40.81683417932014,-73.8641773531145
501,27,E 175TH ST,BRONX,NY,10453,Bronx,40.847497792565505,-73.91188695180054
502,839,TRINITY AVE,BRONX,NY,10456,Bronx,40.82116918666928,-73.9067190639181
503,3056,BUHRE AVE,BRONX,NY,10461,Bronx,40.847591076151424,-73.83068080213188
504,1890,RANDALL AVE,BRONX,NY,10473,Bronx,40.81756592158113,-73.85869520011067
505,780,SAINT ANNS AVE,BRONX,NY,10456,Bronx,40.81963235959861,-73.9104533823623
506,3967,LACONIA AVE,BRONX,NY,10466,Bronx,40.88404746737043,-73.84941876661759
507,2216,WHITE PLAINS RD,BRONX,NY,10467,Bronx,40.858140548713244,-73.86755258254124
508,2118,WESTCHESTER AVE,BRONX,NY,10462,Bronx,40.833951506237995,-73.85397702141286
509,2665,VALENTINE AVE,BRONX,NY,10458,Bronx,40.86585760345648,-73.89299721226823
510,1710,CROSBY AVE,BRONX,NY,10461,Bronx,40.84568726515902,-73.83137599025343
511,1890,EASTCHESTER RD,BRONX,NY,10461,Bronx,40.85159247559709,-73.84403407913086
512,650,E TREMONT AVE,BRONX,NY,10457,Bronx,40.84606506336482,-73.89247605097306
513,16,W 177TH ST,BRONX,NY,10453,Bronx,40.85009665561088,-73.9113991538074
514,501,E 176TH ST,BRONX,NY,10457,Bronx,40.84560858766387,-73.89756940623022
515,643,TINTON AVE,BRONX,NY,10455,Bronx,40.815096850950106,-73.9054739712867
516,481,WALES AVE,BRONX,NY,10455,Bronx,40.81097351937132,-73.9079290803259
517,200,BAYCHESTER AVE,BRONX,NY,10475,Bronx,40.865911622869824,-73.83043168974629
518,740,ASTOR AVE,BRONX,NY,10467,Bronx,40.85957966068972,-73.86594460788379
519,3890,SEDGWICK AVE,BRONX,NY,10463,Bronx,40.882773547549775,-73.89342203267586
520,802,MELROSE AVE,BRONX,NY,10451,Bronx,40.82258339551146,-73.91468396131498
521,639,SOUTHERN BLVD,BRONX,NY,10455,Bronx,40.81304275205485,-73.90095755138644
522,1405,WALTON AVE,BRONX,NY,10452,Bronx,40.83978259006677,-73.91579309628175
523,4345A,KATONAH AVE,BRONX,NY,10470,Bronx,40.900112533732845,-73.86767513110513
524,243,E 138TH ST,BRONX,NY,10451,Bronx,40.81152567580713,-73.92785484910729
525,1420,GRAND CONCOURSE,BRONX,NY,10456,Bronx,40.83924838054398,-73.9134482849396
526,562,MORRIS AVE,BRONX,NY,10451,Bronx,40.81794484466591,-73.92249365377639
527,111,E 167TH ST,BRONX,NY,10452,Bronx,40.83495693526314,-73.91899377588028
528,384,E 193RD ST,BRONX,NY,10458,Bronx,40.86273161125066,-73.89030885868529
529,595,TAYLOR AVE,BRONX,NY,10473,Bronx,40.8171939079865,-73.86200893451944
530,1418,E GUN HILL RD,BRONX,NY,10469,Bronx,40.86961498952173,-73.84462093196966
531,2349,ANDREWS AVE,BRONX,NY,10468,Bronx,40.86233421741416,-73.90656732760742
532,3489A,BOSTON RD,BRONX,NY,10469,Bronx,40.87688046585941,-73.84687121759686
533,291,E GUN HILL RD,BRONX,NY,10467,Bronx,40.879247047810125,-73.87472119690669
534,798,LYDIG AVE,BRONX,NY,10462,Bronx,40.85442010223745,-73.8640138437326
535,1382,CROTONA AVE,BRONX,NY,10456,Bronx,40.83300527919802,-73.89802606285322
536,1236,INTERVALE AVE,BRONX,NY,10459,Bronx,40.828986564747794,-73.89447297775737
537,1305A,SHERIDAN AVE,BRONX,NY,10456,Bronx,40.83638364898475,-73.91444943349805
538,1841,GRAND CONCOURSE,BRONX,NY,10453,Bronx,40.848021209978754,-73.90733562916232
539,609,E FORDHAM RD,BRONX,NY,10458,Bronx,40.858320963879635,-73.8847670467649
540,99,MCCLELLAN ST,BRONX,NY,10452,Bronx,40.83364336214456,-73.92063960765167
541,790,E 152ND ST,BRONX,NY,10455,Bronx,40.815563725117684,-73.90580567808176
542,1479,BEACH AVE,BRONX,NY,10460,Bronx,40.83733530422074,-73.86724345379831
543,4238,WHITE PLAINS RD,BRONX,NY,10466,Bronx,40.89455794348357,-73.85672302460964
544,804,BURKE AVE,BRONX,NY,10467,Bronx,40.87136205002911,-73.86308972167717
545,3601,BAINBRIDGE AVE,BRONX,NY,10467,Bronx,40.88486033929285,-73.87765082033613
546,284,E 198TH ST,Bronx,NY,10458,Bronx,40.868738150574096,-73.88863215607988
547,1971,BRONXDALE AVE,BRONX,NY,10462,Bronx,40.84955876515653,-73.86362256549127
548,1365,FINDLAY AVE,BRONX,NY,10456,Bronx,40.8368960115937,-73.9096712323451
549,2629,MARION AVE,BRONX,NY,10458,Bronx,40.864368175835054,-73.89107261738864
550,3244,AMPERE AVE,BRONX,NY,10465,Bronx,40.84618256795247,-73.81950871026326
551,38,W FORDHAM RD,BRONX,NY,10468,Bronx,40.862693481449526,-73.90289008631835
552,1142,E 165TH ST,BRONX,NY,10459,Bronx,40.82522795375162,-73.88750899479169
553,1278,MORRISON AVE,BRONX,NY,10472,Bronx,40.831420935849,-73.87505335896667
554,701,FAILE ST,BRONX,NY,10474,Bronx,40.81462962538937,-73.88652620019664
555,2587,JEROME AVE,BRONX,NY,10468,Bronx,40.865758495882204,-73.89874954296174
556,980,MORRIS AVE,BRONX,NY,10456,Bronx,40.828521780481715,-73.91682271831189
557,630,WALTON AVE,BRONX,NY,10451,Bronx,40.82126640372858,-73.92739988657968
558,21,W 176TH ST,BRONX,NY,10453,Bronx,40.8484676105771,-73.91312182726237
559,1052,GERARD AVE,BRONX,NY,10452,Bronx,40.8320250949756,-73.92227488947275
560,654,MORRIS PARK AVE,BRONX,NY,10462,Bronx,40.844919273662995,-73.86753192076131
561,1405,WEBSTER AVE,BRONX,NY,10456,Bronx,40.83645769860313,-73.90727223038336
562,1524,MAYFLOWER AVE,BRONX,NY,10461,Bronx,40.841563988908476,-73.83467168865671
563,901,WALTON AVE,BRONX,NY,10452,Bronx,40.82798852347662,-73.92362739932483
564,288,E 174TH ST,BRONX,NY,10457,Bronx,40.8446023293096,-73.90521880132792
565,1810,WHITE PLAINS RD,BRONX,NY,10462,Bronx,40.8457275307557,-73.86629058682452
566,598,MORRIS AVE,BRONX,NY,10451,Bronx,40.81846892767071,-73.92225820661152
